danceability,energy,tempo,loudness,valence,cluster
0.612,0.548,84.991,-6.71,0.617,2
0.724,0.452,141.903,-8.998,0.139,1
0.601,0.422,132.456,-13.364,0.563,1
0.723,0.691,138.038,-6.784,0.512,2
0.772,0.729,104.031,-7.808,0.475,2
0.905,0.782,96.055,-3.604,0.798,2
0.858,0.731,164.054,-4.121,0.431,4
0.915,0.668,124.053,-2.52,0.0387,3
0.741,0.58,97.092,-7.741,0.428,3
0.653,0.414,143.828,-9.079,0.261,1
0.811,0.568,99.979,-7.525,0.601,2
0.87,0.464,112.974,-8.337,0.457,2
0.51,0.626,80.795,-6.15,0.516,3
0.901,0.292,100.54,-7.74,0.338,1
0.65,0.639,139.226,-5.962,0.563,4
0.801,0.682,140.061,-4.676,0.484,2
0.535,0.524,80.538,-6.225,0.891,2
0.601,0.819,170.117,-3.835,0.21,4
0.905,0.575,115.031,-8.64,0.365,2
0.869,0.851,130.09,-6.201,0.395,2
0.36,0.716,86.001,-6.181,0.274,3
0.74,0.762,139.944,-1.313,0.892,2
0.744,0.314,134.388,-8.871,0.0438,1
0.89,0.542,78.458,-4.826,0.565,2
0.816,0.578,177.959,-4.536,0.302,4
0.959,0.598,127.029,-5.534,0.408,2
0.607,0.783,87.026,-6.891,0.182,3
0.602,0.472,163.817,-5.375,0.304,4
0.789,0.652,139.981,-9.734,0.0775,1
0.941,0.671,140.048,-6.259,0.198,2
0.608,0.86,127.075,-5.324,0.437,3
0.727,0.781,81.076,-8.614,0.682,2
0.656,0.741,154.933,-4.998,0.882,2
0.774,0.607,82.525,-8.51,0.651,2
0.746,0.853,130.028,-4.452,0.362,3
0.715,0.765,89.988,-7.058,0.691,2
0.717,0.907,107.051,-4.457,0.401,3
0.631,0.7,159.973,-8.565,0.329,4
0.649,0.538,160.075,-9.793,0.355,4
0.617,0.534,116.98,-9.672,0.469,1
0.545,0.625,101.963,-6.234,0.377,3
0.754,0.823,125.932,-5.502,0.548,2
0.703,0.709,140.998,-6.452,0.569,2
0.558,0.468,81.977,-5.812,0.405,3
0.588,0.851,84.472,-6.311,0.452,3
0.391,0.801,146.729,-5.102,0.341,4
0.75,0.727,129.993,-4.21,0.359,3
0.466,0.759,160.033,-4.978,0.328,4
0.854,0.709,129.929,-5.214,0.403,2
0.764,0.362,153.954,-13.237,0.352,1
0.516,0.497,181.542,-8.775,0.327,4
0.622,0.375,132.887,-8.115,0.357,1
0.479,0.641,87.288,-6.153,0.478,3
0.606,0.349,180.055,-10.032,0.239,4
0.447,0.966,178.105,-2.966,0.533,4
0.708,0.667,145.976,-5.854,0.616,2
0.723,0.593,92.985,-5.816,0.273,3
0.822,0.861,123.964,-8.846,0.548,2
0.415,0.369,95.746,-10.044,0.0913,1
0.791,0.713,130.012,-3.742,0.514,2
0.777,0.737,125.992,-7.461,0.0751,3
0.79,0.49,140.202,-5.097,0.577,2
0.647,0.822,160.019,-4.662,0.962,4
0.745,0.344,93.007,-14.002,0.322,1
0.672,0.543,90.025,-7.07,0.198,3
0.787,0.752,140.04,-5.293,0.199,3
0.529,0.922,109.847,-3.84,0.628,3
0.819,0.719,149.97,-8.084,0.575,2
0.333,0.859,86.882,-2.286,0.125,3
0.51,0.503,153.582,-8.756,0.193,1
0.717,0.79,125.981,-4.213,0.375,3
0.435,0.719,93.132,-6.82,0.137,3
0.8,0.339,165.982,-8.531,0.844,2
0.558,0.415,127.096,-7.355,0.317,1
0.666,0.352,152.082,-9.967,0.0384,1
0.788,0.689,136.045,-7.211,0.681,2
0.51,0.931,201.936,-3.302,0.53,4
0.802,0.527,155.994,-7.226,0.312,4
0.776,0.388,75.01,-9.143,0.294,1
0.628,0.638,81.645,-6.443,0.378,3
0.867,0.796,92.766,-4.73,0.776,2
0.545,0.601,95.848,-7.85,0.346,3
0.541,0.773,149.887,-5.671,0.551,4
0.806,0.523,130.075,-7.623,0.62,2
0.6,0.769,178.081,-6.089,0.491,4
0.711,0.733,172.925,-4.96,0.87,4
0.797,0.375,139.999,-7.552,0.171,1
0.615,0.66,115.037,-5.55,0.185,3
0.908,0.531,140.038,-8.993,0.872,2
0.61,0.641,67.413,-4.352,0.852,2
0.446,0.657,152.132,-4.494,0.215,4
0.795,0.505,102.024,-7.5,0.439,2
0.858,0.398,97.476,-11.306,0.258,1
0.493,0.333,106.808,-10.313,0.0399,1
0.423,0.456,112.984,-8.45,0.148,1
0.911,0.743,148.012,-5.005,0.878,2
0.821,0.703,105.154,-8.464,0.536,2
0.747,0.775,142.952,-4.617,0.131,3
0.797,0.469,103.057,-8.112,0.481,2
0.884,0.765,99.987,-3.865,0.594,2
0.703,0.776,82.466,-3.409,0.541,3
0.524,0.939,150.184,-3.994,0.661,4
0.845,0.705,132.05,-4.271,0.334,2
0.652,0.894,87.59,-5.701,0.262,3
0.752,0.888,135.991,-3.852,0.958,2
0.845,0.601,74.008,-5.283,0.329,3
0.858,0.661,163.056,-6.544,0.611,2
0.735,0.334,148.09,-11.59,0.594,1
0.614,0.591,120.04,-6.919,0.481,3
0.724,0.685,132.09,-4.413,0.524,2
0.574,0.587,132.091,-6.565,0.353,3
0.477,0.647,109.879,-4.657,0.549,3
0.676,0.762,81.745,-7.483,0.648,2
0.732,0.69,117.157,-7.745,0.636,2
0.733,0.676,97.448,-5.655,0.701,2
0.703,0.614,150.047,-6.832,0.453,4
0.826,0.85,91.99,-7.451,0.433,3
0.812,0.625,115.017,-7.392,0.545,2
0.862,0.676,111.111,-6.336,0.281,3
0.546,0.959,127.831,-4.664,0.416,3
0.721,0.703,83.985,-4.114,0.501,3
0.805,0.702,120.041,-4.877,0.225,3
0.7,0.538,136.518,-5.952,0.189,1
0.631,0.791,133.672,-5.776,0.123,3
0.703,0.737,113.299,-4.636,0.702,2
0.86,0.553,106.985,-9.096,0.131,1
0.676,0.62,100.06,-6.343,0.607,2
0.64,0.728,125.966,-4.07,0.282,3
0.508,0.809,149.999,-3.454,0.489,4
0.705,0.521,133.718,-8.307,0.664,2
0.837,0.84,135.004,-4.293,0.692,2
0.668,0.828,134.942,-4.009,0.357,3
0.731,0.706,153.074,-4.958,0.384,4
0.832,0.291,134.063,-9.272,0.289,1
0.73,0.747,90.039,-9.496,0.751,2
0.692,0.689,75.983,-5.988,0.641,2
0.759,0.849,140.001,-4.234,0.681,2
0.837,0.531,96.061,-6.569,0.16,3
0.649,0.558,75.087,-5.675,0.15,3
0.827,0.477,95.03,-10.408,0.558,2
0.826,0.492,135.038,-4.566,0.127,1
0.675,0.501,139.861,-6.183,0.532,2
0.693,0.563,155.962,-8.553,0.618,4
0.486,0.94,79.727,-4.237,0.42,3
0.44,0.916,124.099,-4.222,0.401,3
0.764,0.591,146.982,-7.253,0.468,2
0.869,0.682,140.084,-9.113,0.634,2
0.625,0.45,92.974,-9.985,0.0362,1
0.523,0.757,134.828,-6.772,0.375,4
0.869,0.526,128.997,-5.766,0.217,1
0.756,0.853,100.004,-5.92,0.419,3
0.822,0.813,95.122,-6.736,0.357,3
0.504,0.788,170.039,-4.113,0.228,4
0.752,0.705,129.966,-4.893,0.694,2
0.687,0.509,106.892,-9.173,0.651,2
0.653,0.71,122.044,-8.444,0.409,3
0.507,0.586,108.164,-8.15,0.588,3
0.884,0.406,130.027,-7.202,0.163,1
0.753,0.616,156.83,-7.34,0.287,4
0.488,0.842,90.003,-5.926,0.41,3
0.877,0.619,138.109,-6.692,0.222,2
0.916,0.537,123.02,-9.79,0.223,1
0.645,0.941,106.015,-3.425,0.881,2
0.536,0.686,148.808,-6.734,0.285,4
0.551,0.725,99.919,-7.619,0.692,2
0.718,0.458,132.998,-10.024,0.0514,1
0.561,0.541,84.241,-9.818,0.324,3
0.796,0.603,99.989,-6.838,0.431,2
0.328,0.939,185.971,-1.654,0.329,4
0.565,0.454,74.809,-11.091,0.312,1
0.798,0.645,94.975,-6.213,0.304,3
0.74,0.453,98.057,-7.58,0.514,2
0.743,0.569,145.905,-9.703,0.384,1
0.846,0.578,149.018,-11.464,0.706,2
0.899,0.682,98.025,-4.738,0.234,3
0.884,0.579,144.973,-6.847,0.313,2
0.824,0.617,118.054,-5.847,0.26,3
0.812,0.625,81.018,-5.543,0.301,3
0.831,0.558,141.974,-3.551,0.338,2
0.463,0.632,163.71,-9.577,0.0894,4
0.705,0.702,140.059,-4.783,0.771,2
0.614,0.682,100.202,-4.117,0.566,3
0.504,0.957,135.013,-2.657,0.676,4
0.442,0.638,82.206,-5.053,0.706,3
0.795,0.386,131.971,-10.638,0.619,2
0.802,0.566,140.099,-9.816,0.153,1
0.775,0.694,77.389,-5.063,0.442,3
0.657,0.497,106.049,-7.689,0.594,2
0.755,0.503,142.011,-8.06,0.524,2
0.641,0.537,112.864,-5.452,0.0681,3
0.775,0.853,92.938,-5.867,0.537,2
0.697,0.531,139.972,-5.527,0.621,2
0.546,0.971,100.078,-2.661,0.383,3
0.385,0.71,148.385,-5.158,0.398,4
0.878,0.443,95.554,-10.054,0.672,2
0.785,0.563,86.025,-7.805,0.425,2
0.932,0.702,143.001,-3.459,0.53,2
0.831,0.62,101.029,-6.236,0.396,2
0.543,0.808,95.19,-5.484,0.472,3
0.501,0.486,139.872,-6.6,0.318,1
0.813,0.583,81.018,-6.922,0.338,3
0.714,0.63,156.112,-5.69,0.366,4
0.536,0.946,185.967,-3.002,0.779,4
0.862,0.642,99.201,-13.652,0.765,2
0.667,0.581,110.953,-5.164,0.368,3
0.667,0.465,133.859,-10.337,0.474,1
0.533,0.835,151.289,-6.551,0.228,4
0.468,0.69,152.06,-6.047,0.737,4
0.736,0.903,95.047,-3.235,0.457,3
0.643,0.545,128.023,-6.526,0.286,1
0.394,0.771,145.947,-6.873,0.548,4
0.644,0.601,133.946,-5.097,0.518,2
0.775,0.68,114.025,-5.508,0.656,2
0.471,0.784,160.833,-8.25,0.258,4
0.738,0.541,90.082,-4.991,0.396,3
0.858,0.665,146.031,-2.907,0.237,4
0.711,0.462,84.04,-7.132,0.294,1
0.635,0.324,117.863,-9.51,0.0741,1
0.914,0.813,140.089,-3.607,0.962,2
0.628,0.481,108.761,-7.775,0.33,1
0.77,0.426,102.056,-5.717,0.523,2
0.781,0.526,94.992,-6.985,0.662,2
0.741,0.562,180.068,-5.474,0.292,4
0.643,0.656,90.984,-8.962,0.527,3
0.647,0.646,92.981,-5.483,0.721,2
0.467,0.358,136.02,-10.847,0.166,1
0.346,0.769,150.589,-7.224,0.163,4
0.848,0.507,140.056,-9.687,0.227,1
0.667,0.797,180.015,-6.012,0.816,4
0.515,0.431,141.392,-8.251,0.184,1
0.762,0.748,110.009,-4.15,0.851,2
0.813,0.558,124.949,-7.559,0.631,2
0.796,0.718,156.07,-7.215,0.867,2
0.717,0.669,171.105,-5.605,0.652,4
0.807,0.561,107.092,-8.187,0.672,2
0.666,0.408,92.01,-7.464,0.475,1
0.839,0.525,149.863,-7.446,0.541,2
0.581,0.601,80.012,-5.673,0.132,3
0.81,0.57,136.944,-5.604,0.337,2
0.514,0.911,161.109,-2.027,0.619,4
0.589,0.426,132.886,-7.534,0.169,1
0.74,0.592,140.12,-5.003,0.373,4
0.823,0.705,186.12,-4.73,0.836,4
0.646,0.718,82.535,-4.898,0.822,2
0.592,0.537,160.05,-13.115,0.315,1
0.898,0.547,100.01,-5.707,0.763,2
0.489,0.57,185.516,-10.291,0.584,4
0.771,0.736,124.057,-6.396,0.213,3
0.782,0.559,88.038,-7.955,0.199,3
0.643,0.766,131.001,-6.141,0.54,2
0.697,0.681,77.847,-5.084,0.82,2
0.82,0.809,83.011,-6.759,0.737,2
0.744,0.43,89.993,-9.835,0.286,1
0.876,0.41,127.956,-10.034,0.816,2
0.328,0.619,67.153,-7.136,0.405,3
0.524,0.772,169.855,-6.696,0.237,4
0.722,0.697,130.012,-7.389,0.706,2
0.866,0.534,98.243,-9.201,0.841,2
0.656,0.393,93.978,-9.19,0.535,1
0.939,0.675,96.918,-7.232,0.795,2
0.662,0.51,139.971,-8.418,0.504,1
0.577,0.647,139.672,-4.493,0.489,4
0.73,0.581,137.98,-5.833,0.359,4
0.851,0.694,139.978,-5.642,0.503,2
0.67,0.531,100.006,-7.294,0.186,3
0.759,0.782,131.04,-6.975,0.507,2
0.914,0.515,150.016,-9.934,0.215,1
0.769,0.648,142.074,-3.78,0.401,4
0.567,0.539,91.205,-11.203,0.429,1
0.852,0.632,140.489,-8.08,0.716,2
0.718,0.773,74.857,-6.512,0.764,2
0.818,0.443,74.491,-11.444,0.722,2
0.793,0.627,148.007,-4.862,0.598,2
0.708,0.729,117.003,-7.618,0.562,2
0.579,0.34,135.652,-15.129,0.185,1
0.878,0.933,154.006,-3.093,0.601,2
0.728,0.62,81.998,-7.533,0.885,2
0.719,0.617,146.015,-6.882,0.0626,1
0.723,0.459,139.972,-10.259,0.313,1
0.645,0.833,83.534,-3.715,0.721,2
0.525,0.85,134.115,-5.469,0.275,3
0.609,0.746,117.072,-5.249,0.277,3
0.501,0.905,123.277,-5.721,0.584,3
0.644,0.697,120.044,-6.069,0.244,3
0.7,0.742,140.172,-5.233,0.635,2
0.548,0.855,145.133,-3.266,0.644,4
0.705,0.899,139.976,-4.242,0.641,2
0.878,0.417,77.49,-6.799,0.904,2
0.269,0.853,141.581,-4.647,0.179,4
0.713,0.647,94.036,-8.22,0.694,2
0.859,0.675,99.941,-6.683,0.183,3
0.886,0.512,93.997,-11.825,0.454,2
0.71,0.497,106.071,-8.027,0.412,1
0.943,0.763,139.969,-5.568,0.229,2
0.827,0.702,130.02,-7.264,0.694,2
0.536,0.721,117.139,-6.44,0.393,3
0.666,0.899,122.05,-4.676,0.629,2
0.755,0.772,132.906,-5.585,0.678,2
0.829,0.573,111.848,-10.316,0.803,2
0.795,0.597,128.907,-6.592,0.457,2
0.733,0.899,166.017,-3.102,0.792,4
0.879,0.643,120.012,-3.709,0.582,2
0.707,0.712,119.9,-6.506,0.248,3
0.825,0.496,102.049,-7.225,0.767,2
0.637,0.569,140.269,-5.858,0.148,1
0.523,0.805,125.358,-5.473,0.602,4
0.641,0.72,77.969,-4.326,0.578,3
0.791,0.429,151.995,-5.604,0.0951,1
0.885,0.365,100.048,-14.107,0.637,2
0.797,0.516,109.997,-6.286,0.0477,1
0.618,0.582,90.035,-9.454,0.48,3
0.776,0.603,96.888,-5.696,0.921,2
0.813,0.693,103.508,-8.0,0.618,2
0.825,0.52,134.98,-5.606,0.67,2
0.551,0.81,73.464,-4.365,0.332,3
0.896,0.615,140.04,-9.326,0.89,2
0.77,0.505,171.798,-7.345,0.757,4
0.635,0.601,180.046,-9.837,0.515,4
0.715,0.468,194.902,-7.664,0.673,4
0.796,0.541,145.034,-7.352,0.355,1
0.822,0.792,130.018,-4.441,0.42,2
0.96,0.547,121.01,-6.992,0.186,1
0.878,0.52,110.996,-7.58,0.337,2
0.671,0.249,80.097,-10.896,0.154,1
0.9,0.439,101.982,-6.505,0.21,1
0.585,0.756,158.317,-4.19,0.838,4
0.863,0.605,140.031,-5.231,0.327,2
0.797,0.852,95.416,-2.234,0.674,2
0.731,0.624,140.131,-5.761,0.528,2
0.827,0.27,109.862,-12.574,0.103,1
0.789,0.608,129.958,-8.288,0.271,1
0.759,0.489,138.98,-9.141,0.346,1
0.47,0.721,169.572,-5.864,0.348,4
0.696,0.53,114.943,-7.554,0.307,1
0.449,0.684,122.935,-7.309,0.304,3
0.76,0.763,140.044,-2.964,0.321,4
0.861,0.448,125.022,-8.256,0.0487,1
0.787,0.666,140.008,-4.475,0.485,2
0.863,0.815,108.972,-6.242,0.636,2
0.816,0.772,96.043,-5.741,0.335,3
0.725,0.722,83.019,-5.945,0.398,3
0.761,0.886,121.91,-5.322,0.89,2
0.64,0.85,76.981,-5.705,0.591,3
0.612,0.536,132.251,-6.537,0.603,2
0.878,0.676,140.013,-5.198,0.534,2
0.776,0.73,162.984,-6.324,0.74,2
0.708,0.309,74.99,-19.536,0.451,1
0.646,0.0828,108.826,-16.205,0.293,1
0.541,0.888,138.043,-3.104,0.604,4
0.629,0.754,87.07,-5.873,0.58,3
0.685,0.708,140.042,-7.213,0.0947,3
0.839,0.541,129.974,-10.581,0.372,1
0.673,0.614,176.052,-5.426,0.362,4
0.862,0.599,93.922,-6.116,0.495,2
0.704,0.41,120.019,-10.973,0.192,1
0.784,0.586,132.169,-3.417,0.656,2
0.425,0.406,184.061,-8.911,0.124,4
0.915,0.511,140.036,-7.482,0.619,2
0.519,0.57,164.155,-7.366,0.317,4
0.739,0.938,130.018,-4.446,0.655,2
0.628,0.618,110.007,-8.4,0.362,3
0.593,0.883,155.171,-4.781,0.671,4
0.755,0.535,123.961,-5.088,0.38,2
0.786,0.583,120.024,-7.415,0.229,1
0.897,0.642,127.984,-8.828,0.291,2
0.704,0.675,132.039,-7.052,0.464,2
0.706,0.775,127.929,-6.819,0.847,2
0.799,0.563,149.964,-8.648,0.606,2
0.644,0.763,172.161,-6.487,0.653,4
0.72,0.514,142.98,-7.108,0.212,1
0.754,0.777,75.98,-5.077,0.159,3
0.75,0.473,79.986,-7.162,0.49,2
0.37,0.87,79.092,-2.09,0.331,3
0.628,0.767,95.936,-6.884,0.375,3
0.781,0.553,121.968,-4.277,0.308,3
0.59,0.671,149.982,-6.098,0.438,4
0.66,0.698,120.959,-6.266,0.396,3
0.637,0.503,81.061,-6.927,0.661,2
0.594,0.551,77.482,-6.57,0.371,3
0.696,0.522,124.025,-9.489,0.0934,1
0.765,0.893,110.051,-2.891,0.715,2
0.578,0.887,93.963,-5.543,0.373,3
0.903,0.647,142.963,-9.612,0.817,2
0.84,0.798,100.175,-5.079,0.695,2
0.788,0.726,144.983,-4.9,0.488,2
0.876,0.502,135.973,-6.474,0.27,1
0.522,0.483,100.132,-7.622,0.304,1
0.849,0.476,134.955,-8.455,0.482,2
0.771,0.768,125.023,-7.773,0.607,2
0.733,0.66,138.034,-6.87,0.259,3
0.684,0.71,93.007,-3.614,0.451,3
0.722,0.716,161.015,-5.353,0.667,4
0.701,0.624,93.024,-11.115,0.383,3
0.814,0.481,96.252,-5.183,0.193,3
0.733,0.602,140.006,-7.144,0.308,4
0.903,0.609,149.991,-7.555,0.268,2
0.629,0.676,90.377,-7.088,0.497,3
0.799,0.381,158.021,-7.147,0.0488,1
0.784,0.457,75.961,-7.615,0.281,1
0.804,0.807,146.987,-5.396,0.888,2
0.894,0.404,102.009,-5.913,0.759,2
0.552,0.689,95.03,-9.218,0.665,2
0.759,0.733,144.96,-7.015,0.411,4
0.585,0.972,110.006,-4.45,0.585,3
0.434,0.695,167.309,-7.464,0.16,4
0.564,0.722,99.083,-5.59,0.276,3
0.925,0.659,97.018,-4.763,0.71,2
0.4,0.886,195.958,-5.078,0.406,4
0.379,0.608,81.822,-7.011,0.241,3
0.753,0.79,127.987,-5.988,0.413,3
0.887,0.568,162.038,-5.853,0.754,2
0.832,0.647,95.109,-8.484,0.281,3
0.812,0.479,95.505,-6.47,0.0873,1
0.728,0.73,136.052,-5.402,0.736,2
0.895,0.437,140.017,-8.989,0.802,2
0.545,0.804,169.975,-4.716,0.329,4
0.596,0.815,165.015,-5.668,0.459,4
0.662,0.565,163.084,-7.852,0.335,4
0.606,0.533,120.049,-6.426,0.221,1
0.672,0.457,86.717,-10.647,0.596,2
0.614,0.66,141.961,-6.016,0.146,4
0.856,0.302,84.999,-15.745,0.28,1
0.734,0.864,105.933,-6.119,0.47,3
0.599,0.683,85.033,-4.493,0.304,3
0.699,0.512,79.012,-8.965,0.212,1
0.627,0.8,175.815,-6.945,0.912,4
0.623,0.606,121.986,-7.357,0.243,3
0.621,0.247,111.974,-12.291,0.221,1
0.675,0.747,152.928,-4.46,0.255,4
0.865,0.568,90.985,-5.112,0.881,2
0.451,0.301,122.546,-12.275,0.229,1
0.711,0.7,128.001,-4.805,0.801,2
0.774,0.352,80.51,-13.13,0.258,1
0.663,0.774,90.059,-5.46,0.602,2
0.801,0.705,86.984,-1.756,0.358,3
0.886,0.62,76.035,-5.854,0.6,2
0.418,0.484,109.723,-9.126,0.0562,1
0.697,0.848,81.956,-4.953,0.733,2
0.746,0.764,137.98,-5.066,0.518,2
0.862,0.479,109.878,-9.199,0.925,2
0.84,0.567,109.942,-8.285,0.21,1
0.694,0.702,79.959,-5.477,0.308,3
0.601,0.499,78.988,-11.542,0.383,1
0.873,0.561,139.064,-7.013,0.417,2
0.611,0.454,93.004,-7.436,0.444,1
0.678,0.3,119.905,-10.713,0.0508,1
0.799,0.554,150.051,-6.85,0.533,2
0.688,0.473,84.958,-9.059,0.299,1
0.654,0.565,140.079,-8.741,0.207,1
0.536,0.589,155.74,-6.634,0.424,4
0.52,0.869,167.771,-4.546,0.259,4
0.767,0.792,119.168,-5.053,0.699,2
0.654,0.555,107.535,-8.24,0.11,1
0.792,0.686,142.994,-5.599,0.47,2
0.755,0.569,75.068,-7.996,0.435,3
0.624,0.661,188.256,-5.04,0.596,4
0.592,0.455,146.316,-7.698,0.0633,1
0.708,0.632,137.981,-7.491,0.373,4
0.732,0.872,160.015,-6.816,0.818,2
0.841,0.538,149.906,-12.349,0.776,2
0.743,0.377,112.366,-12.409,0.556,1
0.785,0.616,115.187,-5.927,0.907,2
0.606,0.621,75.048,-5.914,0.37,3
0.867,0.517,133.148,-13.222,0.866,2
0.589,0.774,119.92,-6.318,0.179,3
0.682,0.799,105.021,-6.16,0.038,3
0.39,0.91,162.253,-3.268,0.644,4
0.797,0.93,123.985,-3.37,0.907,2
0.846,0.538,97.536,-8.059,0.441,2
0.904,0.627,139.984,-6.186,0.555,2
0.674,0.61,177.943,-3.546,0.548,4
0.769,0.427,149.956,-6.105,0.0393,1
0.588,0.474,127.986,-7.206,0.108,1
0.423,0.43,84.273,-11.475,0.324,1
0.663,0.696,139.98,-5.994,0.449,4
0.567,0.736,84.973,-6.969,0.34,3
0.748,0.779,130.027,-4.28,0.326,3
0.767,0.717,135.994,-5.836,0.494,2
0.703,0.646,92.029,-10.036,0.752,2
0.512,0.881,77.511,-5.102,0.446,3
0.826,0.492,151.962,-8.271,0.633,2
0.44,0.929,157.49,-4.494,0.495,4
0.686,0.67,173.915,-7.626,0.636,4
0.626,0.782,150.133,-4.046,0.676,4
0.594,0.769,139.938,-7.959,0.564,4
0.818,0.573,134.982,-8.299,0.304,1
0.464,0.545,100.349,-7.684,0.401,3
0.68,0.882,97.943,-3.883,0.386,3
0.832,0.643,135.007,-6.035,0.393,2
0.556,0.69,61.939,-6.499,0.642,3
0.556,0.416,83.726,-9.319,0.256,1
0.537,0.528,96.931,-7.666,0.124,1
0.687,0.647,97.092,-5.984,0.654,2
0.732,0.772,123.009,-6.142,0.493,2
0.805,0.71,190.044,-6.642,0.147,4
0.703,0.219,91.963,-14.361,0.149,1
0.587,0.775,84.268,-8.143,0.408,3
0.739,0.872,95.084,-4.059,0.684,2
0.523,0.714,128.968,-7.552,0.359,3
0.932,0.486,100.014,-7.965,0.413,2
0.534,0.433,117.834,-12.628,0.235,1
0.736,0.568,145.93,-5.973,0.514,2
0.797,0.633,156.015,-4.815,0.577,2
0.518,0.587,98.367,-7.937,0.631,3
0.443,0.691,148.385,-6.228,0.344,4
0.735,0.588,90.002,-7.197,0.434,3
0.833,0.58,142.104,-7.57,0.419,2
0.736,0.583,134.994,-6.089,0.27,3
0.926,0.544,115.951,-6.827,0.656,2
0.594,0.85,100.002,-6.525,0.228,3
0.81,0.73,157.003,-5.209,0.568,4
0.838,0.43,126.981,-5.868,0.126,1
0.801,0.756,136.006,-5.42,0.639,2
0.81,0.721,101.997,-4.964,0.552,2
0.614,0.764,148.958,-4.75,0.242,4
0.897,0.598,119.966,-7.164,0.528,2
0.663,0.555,134.049,-6.683,0.188,1
0.774,0.586,85.075,-10.434,0.642,2
0.442,0.463,87.213,-10.93,0.229,1
0.675,0.758,89.982,-4.589,0.152,3
0.609,0.937,95.961,-2.912,0.493,3
0.925,0.744,93.02,-5.79,0.656,2
0.879,0.635,146.972,-5.098,0.568,2
0.741,0.665,147.025,-5.669,0.515,4
0.865,0.844,150.09,-4.946,0.755,2
0.611,0.929,78.072,-3.265,0.587,3
0.746,0.404,142.913,-9.849,0.686,2
0.629,0.505,139.617,-10.899,0.347,1
0.632,0.625,139.981,-5.781,0.535,4
0.687,0.604,78.487,-5.005,0.308,3
0.655,0.773,155.942,-4.411,0.663,4
0.564,0.717,117.489,-6.403,0.423,3
0.532,0.633,164.13,-5.106,0.448,4
0.86,0.561,152.984,-5.757,0.354,2
0.776,0.731,94.974,-8.229,0.217,3
0.734,0.893,138.05,-1.847,0.595,2
0.603,0.562,100.038,-8.311,0.244,3
0.817,0.664,98.153,-8.158,0.204,3
0.727,0.649,129.992,-5.356,0.669,2
0.651,0.719,116.77,-3.924,0.402,3
0.84,0.483,91.992,-8.838,0.198,1
0.828,0.777,119.981,-4.093,0.754,2
0.455,0.712,170.935,-6.139,0.455,4
0.676,0.512,116.69,-4.18,0.333,3
0.856,0.712,128.994,-6.355,0.774,2
0.621,0.678,88.677,-4.104,0.0883,3
0.546,0.835,133.986,-6.399,0.423,4
0.601,0.621,159.892,-6.821,0.622,4
0.863,0.613,85.012,-6.005,0.411,2
0.736,0.495,120.993,-8.642,0.678,2
0.881,0.546,140.032,-7.566,0.276,1
0.478,0.971,90.526,-2.729,0.284,3
0.441,0.403,139.92,-11.18,0.158,1
0.722,0.639,90.972,-6.959,0.324,3
0.456,0.609,86.368,-6.439,0.41,3
0.66,0.875,120.034,-6.057,0.611,2
0.368,0.838,72.19,-6.465,0.477,3
0.678,0.636,83.071,-3.155,0.0636,3
0.87,0.484,139.993,-12.323,0.32,1
0.487,0.712,156.209,-7.323,0.397,4
0.537,0.847,106.055,-5.208,0.459,3
0.632,0.305,86.864,-11.258,0.679,1
0.654,0.61,118.032,-6.051,0.118,3
0.759,0.578,105.598,-12.56,0.944,2
0.878,0.486,142.076,-7.923,0.522,2
0.597,0.881,147.042,-5.23,0.295,4
0.706,0.745,91.08,-5.97,0.598,2
0.495,0.351,134.369,-14.669,0.271,1
0.588,0.698,109.973,-7.057,0.121,3
0.603,0.649,128.815,-5.887,0.343,3
0.834,0.527,105.86,-10.4,0.319,1
0.744,0.637,139.882,-7.297,0.697,2
0.883,0.616,141.969,-7.218,0.482,2
0.782,0.472,75.886,-5.016,0.354,3
0.735,0.721,96.959,-5.213,0.13,3
0.631,0.67,144.983,-9.829,0.0611,1
0.739,0.769,110.896,-6.89,0.413,3
0.825,0.761,149.97,-5.389,0.161,4
0.527,0.902,179.928,-4.423,0.658,4
0.903,0.602,99.01,-5.429,0.529,2
0.79,0.585,94.072,-6.058,0.585,2
0.876,0.662,75.445,-6.482,0.844,2
0.49,0.405,110.557,-11.44,0.176,1
0.788,0.549,134.964,-7.492,0.367,2
0.856,0.393,161.984,-7.348,0.119,1
0.953,0.335,118.006,-11.377,0.274,1
0.608,0.676,80.939,-7.56,0.57,3
0.702,0.753,139.98,-2.943,0.453,4
0.518,0.676,173.998,-6.373,0.197,4
0.66,0.456,74.731,-9.414,0.306,1
0.594,0.823,97.101,-5.21,0.663,2
0.865,0.472,130.011,-7.359,0.843,2
0.799,0.752,75.98,-3.734,0.763,2
0.793,0.789,149.99,-3.962,0.606,2
0.736,0.811,103.502,-4.17,0.609,2
0.374,0.888,148.828,-3.197,0.365,4
0.406,0.758,111.803,-4.1,0.532,3
0.7,0.721,100.003,-7.296,0.0378,3
0.698,0.793,129.948,-5.332,0.454,3
0.47,0.796,113.108,-3.277,0.215,3
0.856,0.412,140.001,-7.598,0.533,2
0.472,0.562,125.524,-8.295,0.508,1
0.883,0.897,119.999,-1.02,0.258,3
0.755,0.83,139.9,-6.494,0.513,2
0.56,0.531,79.789,-6.14,0.289,3
0.731,0.725,149.963,-5.21,0.351,4
